t[s],CH1,CH2
2.456,-1.2,0.36
2.458,-1.2,0.4
2.46,-1.2,0.48
2.462,-1.2,0.56
2.464,-1.0,0.62
2.466,-1.2,0.64
2.468,-1.0,0.66
2.47,-1.0,0.76
2.472,-1.0,0.86
2.474,-1.2,0.92
2.476,-1.2,0.92
2.478,-1.0,0.98
2.48,-1.0,1.04
2.482,-1.0,1.14
2.484,-1.0,1.2
2.486,-1.0,1.28
2.488,-1.0,1.38
2.49,-1.0,1.42
2.492,-1.0,1.5
2.494,-1.0,1.58
2.496,-1.0,1.64
2.498,-1.0,1.68
2.5,-0.8,1.72
2.502,-0.8,1.78
2.504,-0.8,1.88
2.506,-0.8,1.96
2.508,-0.8,1.96
2.51,-0.8,1.98
2.512,-0.8,1.98
2.514,-0.8,1.98
2.516,-0.8,2.0
2.518,-0.8,2.0
2.52,-0.8,1.98
2.522,-0.8,1.92
2.524,-0.8,1.9
2.526,-0.8,1.9
2.528,-0.8,1.88
2.53,-0.8,1.8
2.532,-0.6,1.68
2.534,-0.8,1.6
2.536,-0.8,1.58
2.538,-0.6,1.6
2.54,-0.6,1.56
2.542,-0.8,1.48
2.544,-0.6,1.34
2.546,-0.6,1.24
2.548,-0.6,1.2
2.55,-0.6,1.18
2.552,-0.6,1.18
2.554,-0.6,1.14
2.556,-0.6,1.06
2.558,-0.6,0.98
2.56,-0.6,0.92
2.562,-0.6,0.86
2.564,-0.6,0.82
2.566,-0.6,0.78
2.568,-0.4,0.76
2.57,-0.6,0.72
2.572,-0.4,0.68
2.574,-0.4,0.64
2.576,-0.6,0.58
2.578,-0.4,0.56
2.58,-0.4,0.52
2.582,-0.4,0.48
2.584,-0.4,0.46
2.586,-0.4,0.42
2.588,-0.4,0.4
2.59,-0.4,0.36
2.592,-0.4,0.32
2.594,-0.4,0.28
2.596,-0.4,0.28
2.598,-0.4,0.26
2.6,-0.4,0.26
2.602,-0.4,0.22
2.604,-0.4,0.2
2.606,-0.4,0.18
2.608,-0.4,0.18
2.61,-0.4,0.18
2.612,-0.4,0.14
2.614,-0.2,0.16
2.616,-0.4,0.14
2.618,-0.2,0.14
2.62,-0.2,0.12
2.622,-0.2,0.12
2.624,-0.2,0.1
2.626,-0.2,0.1
2.628,-0.2,0.08
2.63,-0.2,0.1
2.632,-0.2,0.1
2.634,-0.2,0.1
2.636,-0.2,0.1
2.638,-0.2,0.06
2.64,-0.2,0.06
2.642,0.0,0.04
2.644,0.0,0.06
2.646,0.0,0.06
2.648,0.0,0.06
2.65,-0.2,0.06
2.652,0.0,0.06
2.654,0.0,0.04
2.656,0.0,0.04
2.658,0.0,0.06
2.66,0.0,0.02
2.662,0.0,0.04
2.664,0.0,0.04
2.666,0.0,0.02
2.668,0.0,0.02
2.67,0.0,0.02
2.672,0.0,0.0
2.674,0.0,0.02
2.676,0.0,0.02
2.678,0.0,0.02
2.68,0.0,0.02
2.682,0.2,0.02
2.684,0.2,0.0
2.686,0.2,0.02
2.688,0.2,0.0
2.69,0.2,0.02
2.692,0.2,0.0
2.694,0.2,0.0
2.696,0.2,0.02
2.698,0.2,0.0
2.7,0.2,0.0
2.702,0.2,0.02
2.704,0.2,0.0
2.706,0.2,0.0
2.708,0.4,0.02
2.71,0.4,0.0
2.712,0.2,0.0
2.714,0.2,0.0
2.716,0.2,0.0
2.718,0.4,0.0
2.72,0.4,0.0
2.722,0.2,0.0
2.724,0.4,-0.02
2.726,0.4,0.0
2.728,0.4,0.0
2.73,0.4,0.0
2.732,0.4,-0.02
2.734,0.4,0.0
2.736,0.4,0.0
2.738,0.4,0.0
2.74,0.4,-0.02
2.742,0.6,0.0
2.744,0.4,0.0
2.746,0.6,0.0
2.748,0.4,0.0
2.75,0.4,-0.02
2.752,0.6,0.0
2.754,0.6,-0.02
2.756,0.6,-0.04
2.758,0.6,0.0
2.76,0.6,0.0
2.762,0.6,0.0
2.764,0.8,0.0
2.766,0.6,0.0
2.768,0.6,0.0
2.77,0.6,-0.02
2.772,0.6,-0.02
2.774,0.6,-0.02
2.776,0.8,-0.02
2.778,0.6,-0.02
2.78,0.6,0.0
2.782,0.8,0.0
2.784,0.6,0.0
2.786,0.8,0.0
2.788,0.8,-0.02
2.79,0.8,0.0
2.792,0.8,0.0
2.794,0.8,-0.02
2.796,0.8,-0.02
2.798,0.8,-0.02
2.8,0.8,-0.02
2.802,0.8,-0.02
2.804,0.8,0.0
2.806,0.8,-0.02
2.808,1.0,-0.02
2.81,0.8,0.0
2.812,0.8,0.0
2.814,0.8,-0.02
2.816,1.0,0.0
2.818,1.0,0.0
2.82,1.0,-0.02
2.822,0.8,-0.02
2.824,1.0,-0.02
2.826,1.0,-0.04
2.828,1.0,-0.02
2.83,1.0,-0.02
2.832,1.0,-0.02
2.834,1.0,-0.02
2.836,1.0,-0.02
2.838,1.0,-0.02
2.84,1.0,-0.02
2.842,1.0,-0.02
2.844,1.2,-0.02
2.846,1.2,0.0
2.848,1.2,-0.02
2.85,1.2,-0.04
2.852,1.2,-0.02
2.854,1.2,0.0
2.856,1.2,-0.02
2.858,1.2,-0.02
2.86,1.2,-0.02
2.862,1.2,-0.02
2.864,1.2,-0.02
2.866,1.2,-0.02
2.868,1.2,-0.02
2.87,1.2,-0.02
2.872,1.2,-0.02
2.874,1.2,-0.02
2.876,1.2,-0.02
2.878,1.2,-0.02
2.88,1.2,-0.02
2.882,1.4,-0.06
2.884,1.4,-0.04
2.886,1.4,-0.04
2.888,1.4,-0.02
2.89,1.4,-0.02
2.892,1.4,-0.04
2.894,1.4,-0.04
2.896,1.4,-0.02
2.898,1.4,-0.04
2.9,1.4,-0.04
2.902,1.4,-0.04
2.904,1.4,-0.04
2.906,1.4,-0.04
2.908,1.6,-0.04
2.91,1.4,-0.02
2.912,1.4,-0.04
2.914,1.4,-0.02
2.916,1.4,-0.04
2.918,1.6,-0.04
2.92,1.6,-0.04
2.922,1.6,-0.04
2.924,1.6,-0.04
2.926,1.6,-0.04
2.928,1.6,-0.02
2.93,1.6,-0.02
2.932,1.6,-0.02
2.934,1.6,-0.02
2.936,1.6,-0.04
2.938,1.6,-0.04
2.94,1.6,-0.04
2.942,1.6,-0.04
2.944,1.6,-0.02
2.946,1.8,-0.04
2.948,1.6,-0.02
2.95,1.6,-0.02
2.952,1.8,-0.04
2.954,1.8,-0.02
2.956,1.8,-0.02
2.958,1.8,-0.02
2.96,1.6,-0.04
2.962,1.8,-0.02
2.964,1.8,-0.04
2.966,1.8,-0.02
2.968,1.8,-0.02
2.97,1.8,0.0
2.972,2.0,-0.04
2.974,2.0,-0.04
2.976,1.8,-0.02
2.978,1.8,-0.04
2.98,2.0,-0.04
2.982,2.0,-0.02
2.984,2.0,-0.04
2.986,1.8,-0.04
2.988,2.0,-0.04
2.99,2.0,-0.06
2.992,2.0,-0.04
2.994,2.0,-0.02
2.996,2.0,-0.06
2.998,2.0,-0.02
3.0,2.0,-0.04
3.002,2.0,-0.02
3.004,2.0,-0.02
3.006,2.0,-0.04
3.008,2.0,-0.02
3.01,2.0,-0.04
3.012,2.0,-0.04
3.014,2.2,-0.02
3.016,2.0,-0.04
3.018,2.0,-0.04
3.02,2.2,-0.02
3.022,2.2,-0.04
3.024,2.2,-0.04
3.026,2.2,-0.02
3.028,2.2,-0.04
3.03,2.2,-0.04
3.032,2.4,-0.04
3.034,2.2,-0.04
3.036,2.2,-0.02
3.038,2.2,-0.04
3.04,2.4,-0.06
3.042,2.2,-0.02
3.044,2.4,-0.02
3.046,2.4,-0.04
3.048,2.4,-0.04
3.05,2.4,-0.02
3.052,2.4,-0.04
3.054,2.2,-0.04
3.056,2.4,-0.02
3.058,2.4,-0.02
3.06,2.4,-0.04
3.062,2.4,-0.02
3.064,2.4,-0.02
3.066,2.4,-0.04
3.068,2.4,-0.02
3.07,2.4,-0.02
3.072,2.4,-0.04
3.074,2.4,-0.04
3.076,2.4,-0.04
3.078,2.4,-0.02
3.08,2.6,-0.02
3.082,2.4,-0.02
3.084,2.6,-0.04
3.086,2.6,-0.04
3.088,2.6,-0.04
3.09,2.4,-0.04
3.092,2.6,-0.04
3.094,2.6,-0.04
3.096,2.6,-0.04
3.098,2.6,-0.02
3.1,2.6,-0.02
3.102,2.8,-0.02
3.104,2.8,-0.04
3.106,2.6,-0.04
3.108,2.6,-0.02
3.11,2.6,-0.02
3.112,2.6,-0.04
3.114,2.6,-0.04
3.116,2.8,-0.02
3.118,2.6,-0.04
3.12,2.8,-0.02
3.122,2.8,-0.02
3.124,2.8,-0.04
3.126,2.8,-0.02
3.128,2.8,-0.02
3.13,2.8,-0.02
3.132,2.8,-0.04
3.134,2.8,-0.02
3.136,2.8,-0.04
3.138,2.8,-0.04
3.14,2.8,-0.04
3.142,2.8,-0.04
3.144,2.8,-0.02
3.146,2.8,-0.02
3.148,2.8,-0.02
3.15,2.8,-0.04
3.152,2.8,-0.02
3.154,3.0,-0.02
3.156,3.0,-0.02
3.158,3.0,-0.04
3.16,3.0,-0.04
3.162,3.0,-0.02
3.164,3.0,-0.04
3.166,3.0,-0.04
3.168,3.0,-0.02
3.17,3.0,-0.02
3.172,3.0,-0.04
3.174,3.0,-0.02
3.176,3.0,-0.02
3.178,3.2,-0.04
3.18,3.0,-0.02
3.182,3.2,0.0
3.184,3.0,-0.02
3.186,3.0,-0.04
3.188,3.2,-0.02
3.19,3.2,-0.04
3.192,3.2,-0.02
3.194,3.2,-0.02
3.196,3.2,-0.04
3.198,3.2,-0.02
3.2,3.2,-0.02
3.202,3.2,-0.02
3.204,3.2,-0.04
3.206,3.2,-0.04
3.208,3.2,-0.04
3.21,3.2,-0.02
3.212,3.2,-0.04
3.214,3.2,-0.04
3.216,3.2,-0.04
3.218,3.2,-0.02
3.22,3.2,-0.06
3.222,3.2,-0.04
3.224,3.2,-0.02
3.226,3.4,-0.02
3.228,3.4,-0.04
3.23,3.4,-0.02
3.232,3.4,-0.06
3.234,3.4,-0.04
3.236,3.4,-0.04
3.238,3.4,0.0
3.24,3.4,-0.02
3.242,3.4,-0.04
3.244,3.4,-0.02
3.246,3.4,0.0
3.248,3.4,-0.02
3.25,3.4,-0.02
3.252,3.4,-0.02
3.254,3.6,-0.06
3.256,3.6,-0.04
3.258,3.4,-0.02
3.26,3.4,-0.04
3.262,3.6,-0.02
3.264,3.6,-0.02
3.266,3.6,-0.02
3.268,3.6,-0.04
3.27,3.6,-0.04
3.272,3.6,-0.04
3.274,3.6,-0.04
3.276,3.6,-0.04
3.278,3.6,-0.02
3.28,3.6,-0.04
3.282,3.6,-0.04
3.284,3.6,-0.04
3.286,3.6,-0.04
3.288,3.6,-0.04
3.29,3.8,-0.02
3.292,3.8,-0.02
3.294,3.8,-0.02
3.296,3.8,-0.04
3.298,3.8,-0.02
3.3,3.8,-0.02
3.302,3.8,-0.02
3.304,3.8,-0.04
3.306,3.8,-0.02
3.308,3.8,-0.02
3.31,4.0,-0.04
3.312,3.8,-0.02
3.314,3.8,-0.04
3.316,3.8,-0.02
3.318,3.8,-0.04
3.32,4.0,-0.02
3.322,4.0,-0.04
3.324,4.0,-0.04
3.326,4.0,-0.02
3.328,4.0,0.0
3.33,4.0,-0.04
3.332,4.0,-0.02
3.334,4.0,-0.02
3.336,4.0,-0.04
3.338,4.0,-0.02
3.34,4.0,-0.04
3.342,4.0,-0.04
3.344,4.0,-0.04
3.346,4.0,-0.02
3.348,4.0,-0.02
3.35,4.0,-0.02
3.352,4.0,-0.04
3.354,4.0,-0.04
3.356,4.0,-0.04
3.358,4.2,-0.02
3.36,4.0,-0.04
3.362,4.2,-0.04
3.364,4.2,-0.02
3.366,4.2,-0.02
3.368,4.2,-0.02
3.37,4.2,-0.04
3.372,4.2,-0.02
3.374,4.2,-0.02
3.376,4.2,-0.04
3.378,4.2,-0.02
3.38,4.2,0.0
3.382,4.4,-0.02
3.384,4.2,-0.02
3.386,4.2,-0.02
3.388,4.2,-0.04
3.39,4.2,-0.02
3.392,4.4,-0.02
3.394,4.4,-0.02
3.396,4.4,-0.04
3.398,4.4,-0.02
3.4,4.4,-0.04
3.402,4.4,-0.02
3.404,4.4,-0.02
3.406,4.4,-0.04
3.408,4.4,-0.02
3.41,4.4,-0.02
3.412,4.4,-0.02
3.414,4.4,-0.02
3.416,4.4,-0.02
3.418,4.4,-0.02
3.42,4.4,-0.04
3.422,4.4,-0.02
3.424,4.4,-0.04
3.426,4.4,-0.02
3.428,4.4,-0.02
3.43,4.6,-0.02
3.432,4.6,-0.04
3.434,4.6,-0.02
3.436,4.6,-0.04
3.438,4.6,-0.04
3.44,4.6,-0.02
3.442,4.6,-0.02
3.444,4.6,-0.04
3.446,4.6,-0.02
3.448,4.6,-0.04
3.45,4.6,-0.02
3.452,4.6,-0.02
3.454,4.8,-0.02
3.456,4.8,-0.04
3.458,4.6,-0.02
3.46,4.6,0.0
3.462,4.6,-0.02
3.464,4.8,-0.04
3.466,4.8,-0.02
3.468,4.8,-0.02
3.47,4.8,-0.02
3.472,4.8,-0.04
3.474,4.8,-0.04
3.476,4.8,-0.04
3.478,4.8,-0.02
3.48,4.8,-0.02
3.482,4.8,-0.02
3.484,5.0,-0.04
3.486,4.8,-0.02
3.488,4.8,-0.02
3.49,4.8,-0.02
3.492,4.8,-0.02
3.494,4.8,0.0
3.496,4.8,-0.02
3.498,4.8,-0.02
3.5,5.0,-0.04
3.502,4.8,-0.02
3.504,5.0,-0.02
3.506,5.0,-0.02
3.508,5.0,-0.02
3.51,5.0,0.0
3.512,5.0,-0.02
3.514,5.0,-0.02
3.516,5.0,-0.02
3.518,5.0,-0.02
3.52,5.0,0.0
3.522,5.0,-0.02
3.524,5.0,-0.02
3.526,5.0,-0.02
3.528,5.2,0.0
3.53,5.0,-0.02
3.532,5.2,0.0
3.534,5.2,0.0
3.536,5.2,-0.02
3.538,5.2,0.0
3.54,5.2,-0.02
3.542,5.2,-0.02
3.544,5.2,-0.02
3.546,5.2,-0.02
3.548,5.2,-0.02
3.55,5.2,0.0
3.552,5.2,-0.02
3.554,5.2,-0.02
3.556,5.2,0.0
3.558,5.2,-0.02
3.56,5.2,-0.02
3.562,5.2,-0.02
3.564,5.4,-0.02
3.566,5.4,0.0
3.568,5.2,0.0
3.57,5.4,0.0
3.572,5.4,0.0
3.574,5.4,0.0
3.576,5.4,0.0
3.578,5.4,0.0
3.58,5.4,-0.02
3.582,5.4,0.0
3.584,5.4,0.0
3.586,5.4,-0.02
3.588,5.4,0.0
3.59,5.6,0.0
3.592,5.4,0.0
3.594,5.6,0.0
3.596,5.6,0.02
3.598,5.6,-0.02
3.6,5.6,0.0
3.602,5.6,0.02
3.604,5.6,0.0
3.606,5.6,0.0
3.608,5.6,0.0
3.61,5.6,0.0
3.612,5.6,0.0
3.614,5.6,0.02
3.616,5.6,0.02
3.618,5.6,0.0
3.62,5.6,0.0
3.622,5.6,0.0
3.624,5.6,0.02
3.626,5.8,0.06
3.628,5.6,0.04
3.63,5.8,0.02
3.632,5.8,0.04
3.634,5.6,0.06
3.636,5.8,0.06
3.638,5.6,0.08
3.64,5.8,0.08
3.642,5.8,0.12
3.644,5.8,0.08
3.646,6.0,0.1
3.648,6.0,0.12
3.65,5.8,0.12
3.652,5.8,0.12
3.654,6.0,0.1
3.656,5.8,0.12
3.658,6.0,0.12
3.66,6.0,0.12
3.662,6.0,0.14
3.664,6.0,0.14
3.666,6.0,0.16
3.668,5.8,0.16
3.67,6.0,0.18
3.672,6.0,0.22
3.674,6.0,0.24
3.676,6.0,0.24
3.678,6.0,0.28
3.68,6.0,0.3
3.682,6.0,0.4
3.684,6.0,0.46
3.686,6.0,0.46
3.688,6.0,0.5
3.69,6.0,0.64
3.692,6.0,0.74
3.694,6.0,0.72
3.696,6.0,0.7
3.698,6.2,0.82
3.7,6.0,0.98
3.702,6.2,1.04
3.704,6.0,1.08
3.706,6.0,1.16
3.708,6.2,1.26
3.71,6.2,1.32
3.712,6.0,1.34
3.714,6.2,1.4
3.716,6.2,1.56
3.718,6.2,1.68
3.72,6.2,1.7
3.722,6.2,1.74
3.724,6.2,1.82
3.726,6.2,1.86
3.728,6.2,1.9
3.73,6.2,1.94
3.732,6.4,1.98
3.734,6.2,2.0
3.736,6.2,2.02
3.738,6.2,2.0
3.74,6.4,2.0
3.742,6.4,1.96
3.744,6.4,1.92
3.746,6.4,1.88
3.748,6.4,1.86
3.75,6.4,1.82
3.752,6.4,1.76
3.754,6.4,1.7
3.756,6.4,1.62
3.758,6.4,1.54
3.76,6.4,1.48
3.762,6.4,1.4
3.764,6.6,1.34
3.766,6.6,1.34
3.768,6.6,1.28
3.77,6.6,1.18
3.772,6.6,1.08
3.774,6.6,1.02
3.776,6.6,0.98
3.778,6.6,0.92
3.78,6.6,0.9
3.782,6.6,0.86
3.784,6.6,0.8
3.786,6.6,0.74
3.788,6.6,0.72
3.79,6.6,0.66
3.792,6.6,0.58
3.794,6.6,0.58
3.796,6.6,0.56
3.798,6.6,0.52
3.8,6.6,0.46
3.802,6.6,0.44
3.804,6.8,0.38
3.806,6.8,0.34
3.808,6.6,0.3
3.81,6.8,0.28
3.812,6.8,0.28
3.814,6.8,0.26
3.816,6.8,0.22
3.818,6.8,0.2
3.82,6.8,0.18
3.822,6.8,0.18
3.824,6.8,0.16
3.826,6.8,0.16
3.828,7.0,0.14
3.83,6.8,0.14
3.832,6.8,0.12
3.834,6.8,0.12
3.836,6.8,0.12
3.838,7.0,0.12
3.84,7.0,0.08
3.842,7.0,0.1
3.844,7.0,0.08
3.846,7.0,0.06
3.848,7.0,0.08
3.85,7.0,0.08
3.852,7.0,0.06
3.854,7.0,0.06
3.856,7.0,0.06
3.858,7.2,0.06
3.86,7.0,0.06
3.862,7.0,0.06
3.864,7.0,0.04
3.866,7.2,0.06
3.868,7.0,0.04
3.87,7.2,0.04
3.872,7.0,0.02
3.874,7.2,0.02
3.876,7.2,0.04
3.878,7.2,0.0
3.88,7.0,0.0
3.882,7.2,0.02
3.884,7.2,0.02
3.886,7.2,0.0
3.888,7.2,0.0
3.89,7.2,0.0
3.892,7.2,0.02
3.894,7.2,0.02
3.896,7.2,0.0
3.898,7.2,0.02
3.9,7.2,0.0
3.902,7.4,0.02
3.904,7.4,0.0
3.906,7.2,0.0
3.908,7.4,0.0
3.91,7.4,0.0
3.912,7.4,0.0
3.914,7.4,-0.02
3.916,7.4,-0.02
3.918,7.4,0.0
3.92,7.4,0.0
3.922,7.4,-0.02
3.924,7.4,0.0
3.926,7.4,0.0
3.928,7.4,0.0
3.93,7.6,0.0
3.932,7.4,-0.02
3.934,7.4,-0.02
3.936,7.4,0.0
3.938,7.4,-0.02
3.94,7.6,0.0
3.942,7.4,0.0
3.944,7.6,-0.02
3.946,7.6,0.0
3.948,7.6,0.0
3.95,7.6,0.0
3.952,7.6,0.0
3.954,7.6,-0.02
3.956,7.6,-0.02
3.958,7.6,-0.02
3.96,7.6,-0.02
3.962,7.6,-0.02
3.964,7.6,0.0
3.966,7.8,-0.02
3.968,7.8,0.0
3.97,7.8,0.0
3.972,7.8,-0.02
3.974,7.8,-0.02
3.976,7.6,0.0
3.978,7.8,-0.04
3.98,7.8,0.0
3.982,7.8,0.0
3.984,7.8,0.0
3.986,7.8,-0.02
3.988,7.8,-0.02
3.99,7.8,-0.02
3.992,7.8,-0.04
3.994,7.8,-0.04
3.996,7.8,-0.02
3.998,7.8,-0.02
4.0,7.8,-0.02